objid,ra,dec,z,zErr,psfMag_g,psfMag_r,psfMagErr_g,psfMagErr_r
1237665532789850343,224.4604,22.755896,0.108993,2.546424E-5,19.873766,18.991381,0.017964,0.011962
1237665532789850271,224.38101,22.730311,0.109178,5.343107E-6,19.744762,19.274061,0.017186,0.013076
1237665550504231053,224.71664,22.818462,0.046425,2.225256E-5,19.699528,18.723057,0.019426,0.02102
1237665533326786706,224.6763,23.105227,0.18087,3.822391E-5,19.971523,18.775148,0.022099,0.01673
1237665549967163646,224.14935,22.603116,0.224244,2.630144E-5,19.757534,18.416346,0.022529,0.020741
1237665532252914026,224.18077,22.386671,0.304107,6.407266E-5,20.991318,19.48299,0.030131,0.014445
1237665549967229050,224.17403,22.501587,0.037365,7.760748E-6,19.604778,19.043734,0.025122,0.019937
1237665532252848378,223.96762,22.359721,0.077562,2.301002E-5,19.581566,18.760157,0.016145,0.012263
1237665549430358206,224.18331,22.125708,0.184885,3.210871E-5,20.039127,18.922785,0.027242,0.018079
1237665549430358238,224.04298,22.08331,0.352429,5.425538E-5,21.037674,19.393412,0.038855,0.018768
1237665532252913984,224.16308,22.358736,0.125015,3.144128E-5,19.879051,18.906168,0.021002,0.011822
1237665532252848401,224.02139,22.434781,0.079555,2.512653E-5,19.667511,18.870983,0.016471,0.012606
1237665549430292710,223.99046,22.093624,0.046381,1.061297E-5,19.763796,19.304585,0.023459,0.023892
1237665549430292672,223.94647,22.195214,0.040228,9.954915E-6,19.263752,18.826954,0.021788,0.022536
1237665532252913816,224.02877,22.32445,0.117994,2.75949E-5,19.601284,18.735046,0.020043,0.011262
1237665549430358140,224.08431,22.005972,0.163851,3.298749E-5,19.940971,18.771669,0.025837,0.016385
1237665549430423766,224.19388,22.035515,0.352917,6.796457E-5,21.457071,19.681044,0.044938,0.02131
1237665549430292829,223.95344,22.125805,0.339224,8.696504E-5,21.86322,20.02644,0.065623,0.033967
1237665549430358187,224.15022,22.063835,0.070307,4.506458E-6,19.54561,18.820318,0.02428,0.016504
1237665531715977418,223.88723,22.054164,0.067244,8.830965E-6,18.809839,18.171656,0.013395,0.011023
1237665549430358153,224.10941,22.038713,0.181319,3.693239E-5,20.111759,18.828518,0.026889,0.01656
1237665428101857408,225.05045,23.285377,0.083342,5.40352E-6,19.71244,19.395721,0.023694,0.0168
1237665427565052098,225.09328,22.798068,0.124477,3.200081E-5,19.894751,18.918497,0.027149,0.019456
1237665533326983307,225.07485,22.926341,0.08633,6.409663E-6,19.652206,19.177372,0.017416,0.01932
1237665533326917866,225.05187,22.9463,0.16181,1.21145E-5,19.672457,18.92934,0.017363,0.023633
1237665533326917847,225.0288,22.944863,0.115673,1.32632E-5,20.411032,19.595753,0.02442,0.028681
1237665427565052128,224.98448,22.838077,0.322549,7.633251E-5,21.542631,19.804785,0.055372,0.023888
1237665533326917786,224.97989,23.06283,0.163261,3.219765E-5,20.087341,18.946524,0.01977,0.023702
1237665440990953582,224.81911,23.12751,0.182308,3.512106E-5,19.597836,18.40682,0.022126,0.017262
1237665427564986414,224.80592,22.810853,0.116347,2.244049E-5,19.353781,18.343845,0.405854,0.313036
1237665550504362129,224.93484,22.734208,0.123598,1.991463E-5,19.633947,18.49645,0.023024,0.012748
1237665427565052169,225.06847,22.767314,0.205543,4.524297E-5,20.61091,19.42948,0.033688,0.021191
1237665427565052093,225.04404,22.742666,0.207264,3.850866E-5,19.822832,18.523344,0.026756,0.018661
1237665550504296569,224.82623,22.770471,0.150631,2.315603E-5,19.866898,18.793661,0.017641,0.021612
1237665427565052106,225.08493,22.737278,0.207145,2.885022E-5,19.881786,18.654373,0.027792,0.019758
1237665550504362236,224.99792,22.743125,0.150401,1.398845E-5,20.300665,19.354551,0.026894,0.016496
1237665440990953617,224.84373,23.121879,0.241084,5.589013E-5,20.796309,19.298378,0.040567,0.029408
1237665533326983324,225.06021,22.847715,0.125798,1.385974E-5,20.571226,19.731615,0.022925,0.021428
1237665549967294750,224.33511,22.441674,0.256215,4.42282E-5,20.460007,18.879389,0.030615,0.01937
1237665532789784845,224.1966,22.628626,0.122446,2.964863E-5,19.803688,18.846434,0.020592,0.013691
1237665532252979469,224.27283,22.301529,0.03342,8.448465E-6,20.703981,20.433395,0.026674,0.023707
1237665549967229249,224.31987,22.474172,0.083496,1.426475E-5,18.311258,17.322975,0.022743,0.017743
1237665549967753460,225.43042,22.191625,0.062673,1.522902E-5,19.407909,18.29809,0.018004,0.015602
1237665549967753598,225.47907,22.147161,0.1287,3.383338E-5,20.807623,19.712749,0.029988,0.021317
1237665532253503501,225.44003,22.013804,0.101565,1.798941E-5,19.590857,18.740528,0.019087,0.013444
1237665427565183164,225.38324,22.718169,0.0799,2.162082E-5,19.593185,18.499294,0.030392,0.015306
1237665549967818906,225.61446,22.072333,0.063139,1.090972E-5,18.599871,17.660156,0.019559,0.014204
1237665549967753478,225.41597,22.064116,0.062916,1.339842E-5,18.553925,17.583702,0.016014,0.014854
1237665440989905126,222.4216,23.860186,0.159436,3.586489E-5,19.954865,18.860847,0.022714,0.014459
1237665550503182646,222.26575,23.502475,0.119453,3.051978E-5,19.547646,18.446503,0.016143,0.021685
1237665533325803693,222.31818,23.665278,0.128504,2.999564E-5,19.819809,18.748522,0.043066,0.046273
1237665428100743354,222.39324,23.996885,0.261002,4.221949E-5,19.720444,18.631948,0.021195,0.016307
1237665440989905132,222.40856,23.803995,0.159809,5.004889E-5,19.677263,18.689329,0.021506,0.014128
1237665532789129412,222.58513,23.111623,0.179967,1.325661E-5,19.766567,19.025251,0.040416,0.112023
1237665532789063979,222.53794,23.271011,0.118129,1.85971E-5,19.436399,18.456625,0.018672,0.012472
1237665532788998525,222.45016,23.313554,0.086805,1.323841E-5,19.350737,18.610882,0.017444,0.012442
1237665532789064017,222.58038,23.205394,0.116765,2.392875E-5,19.160854,18.110159,0.017831,0.011794
1237665550503313612,222.51775,23.31594,0.079877,1.967846E-5,19.071856,18.130976,0.022521,0.020412
1237665549966508155,222.4967,22.974228,0.117637,8.541926E-6,19.348972,18.696758,0.023294,0.018145
1237665550503379077,222.59131,23.314112,0.336085,1.116729E-4,21.656689,19.918901,0.160818,0.189824
1237665550503313595,222.51062,23.345774,0.155244,2.443265E-5,19.142365,17.813616,0.022284,0.02011
1237665550503313571,222.47846,23.359862,0.116627,3.097097E-5,19.938576,18.813032,0.025201,0.021788
1237665532789063949,222.52892,23.297785,0.154652,3.035994E-5,20.029409,18.894781,0.021479,0.013527
1237665532252258479,222.5502,22.783273,0.155095,3.066509E-5,19.769413,18.72571,0.01701,0.020049
1237665532789129397,222.59701,23.165486,0.11676,1.594264E-5,18.32102,17.344793,0.016006,0.014868
1237665532788998479,222.3978,23.269076,0.15684,8.346024E-6,20.0226,19.423624,0.020383,0.015191
1237665532252258525,222.54489,22.645672,0.089862,1.969058E-5,19.534714,18.686464,0.016261,0.019995
1237665532252323988,222.59759,22.666576,0.090008,2.006146E-5,18.792038,17.871222,0.014514,0.018437
1237665532252258446,222.53404,22.8441,0.15532,3.251753E-5,20.27314,19.131447,0.020225,0.020957
1237665532788998323,222.39994,23.182552,0.117966,2.03169E-5,19.323792,18.369089,0.017302,0.011854
1237665532789063921,222.47305,23.212272,0.207607,2.987983E-5,20.169193,18.881861,0.022099,0.013259
1237665532252258537,222.56212,22.646675,0.032622,5.583992E-6,18.75164,18.495222,0.014249,0.019796
1237665532789129532,222.67089,23.082384,0.117183,2.451437E-5,19.080404,18.136936,0.017059,0.015389
1237665549966573796,222.72685,22.941729,0.094892,1.518672E-5,18.342216,17.641748,0.036634,0.014885
1237665532789129423,222.63079,23.248987,0.116611,2.376261E-5,19.311571,18.351799,0.017755,0.015654
1237665549966573792,222.70329,22.874849,0.154859,2.117765E-5,19.203369,18.120266,0.037331,0.015313
1237665532252324011,222.60645,22.643894,0.118087,2.132143E-5,19.722904,18.681288,0.033322,0.019219
1237665549966573785,222.7268,22.972156,0.11771,2.093832E-5,19.019825,18.01828,0.043842,0.029253
1237665532789129439,222.59934,23.083305,0.157521,3.280593E-5,20.085478,19.015251,0.02089,0.016815
1237665532252324097,222.71888,22.666768,0.217228,3.140968E-5,19.978281,18.682978,0.020655,0.021891
1237665532789129507,222.68154,23.156651,0.116913,2.194203E-5,18.796518,17.812714,0.016601,0.015149
1237665549966573866,222.61471,22.883179,0.117618,1.433489E-5,20.171858,19.599882,0.040169,0.019938
1237665532252324044,222.66134,22.64155,0.120928,2.298594E-5,19.409346,18.466377,0.01594,0.018916
1237665532252324379,222.62456,22.719518,0.470324,2.182301E-4,22.63039,20.878941,0.091637,0.041051
1237665550503379103,222.6355,23.300364,0.104415,1.612737E-5,20.105352,19.390989,0.033261,0.029034
1237665532252389752,222.89362,22.702609,0.114365,2.172845E-5,19.177946,18.149881,0.012307,0.017632
1237665532789260446,222.8708,23.017153,0.086575,2.122599E-5,19.091856,18.252279,0.011953,0.015872
1237665549966639293,222.92177,22.893255,0.115179,9.357651E-6,19.41847,18.888596,0.020823,0.020616
1237665550503444578,222.77009,23.342629,0.06315,1.763198E-5,19.030781,18.373278,0.021116,0.019384
1237665532789194854,222.76341,23.221855,0.196854,2.559223E-5,20.010567,18.934668,0.020729,0.015935
1237665532252324056,222.73171,22.813945,0.046635,5.788369E-6,20.020521,19.685547,0.019784,0.022681
1237665549966573814,222.74323,22.935294,0.046198,6.257638E-6,19.661615,19.498798,0.038977,0.02057
1237665532789194996,222.76176,23.070483,0.417455,1.162467E-4,21.82432,20.043053,0.053129,0.021788
1237665532252389569,222.83685,22.77549,0.120763,2.365513E-5,19.411821,18.464272,0.013132,0.018031
1237665532252389605,222.8322,22.733272,0.118244,2.216705E-5,19.280514,18.31004,0.020156,0.032578
1237665549966573820,222.73892,22.907106,0.079046,1.650664E-5,19.471987,18.827988,0.037811,0.016588
1237665428639187198,226.25627,23.27059,0.044431,2.497435E-5,19.482931,18.671177,0.022464,0.01341
1237665428102381740,226.24443,22.99352,0.1018,1.361102E-5,19.487207,18.638426,0.021073,0.017839
1237665428639187172,226.25328,23.386793,0.084304,1.002319E-5,20.315744,19.800095,0.026928,0.022627
1237665441528283428,226.16406,23.249938,0.179806,3.39405E-5,19.732376,18.442959,0.022691,0.01812
1237665428639187163,226.23878,23.361676,0.046131,1.067897E-5,18.560291,17.953428,0.020236,0.011479
1237665428639187178,226.27277,23.420006,0.045312,1.319261E-5,18.533205,17.794584,0.020196,0.011321
1237665441528348906,226.28012,23.143228,0.128624,6.11575E-6,19.440548,18.836878,0.018822,0.020475
1237665428639121676,226.16962,23.425593,0.045846,2.334881E-5,19.180717,18.429398,0.020065,0.011162
1237665428639187006,226.22474,23.264652,0.046468,1.557018E-5,19.436926,18.671198,0.021924,0.012949
1237665428639187118,226.19639,23.381686,0.045415,8.919849E-6,20.251413,19.77615,0.026407,0.02458
1237665442065154788,226.24782,23.52826,0.443295,1.276037E-4,22.273792,20.630198,0.086146,0.035925
1237665441528348810,226.15268,23.082764,0.071156,7.644511E-6,19.555567,18.956593,0.019275,0.020724
1237665429176058006,226.36322,23.688342,0.016235,1.88884E-5,18.731997,18.615808,0.018876,0.016247
1237665442602090638,226.47574,23.953753,0.106072,2.995605E-5,20.3685,19.385904,0.034354,0.033697
1237665442601959566,226.15736,23.966891,0.160785,2.495155E-5,19.251734,18.094917,0.015372,0.013961
1237665429175927044,226.21492,23.908465,0.064019,1.545439E-5,18.769123,17.891285,0.016222,9.777267E-3
1237665442065154214,226.21193,23.63369,0.165207,3.01322E-5,19.490385,18.274864,0.015669,0.014615
1237665429712994458,226.75003,23.971795,0.068706,1.73013E-5,19.578043,18.819918,0.018919,0.017933
1237665429176189123,226.69379,23.680614,0.196166,1.74748E-5,19.873495,19.005644,0.01897,0.015404
1237665442602025084,226.37461,23.979691,0.180769,3.498923E-5,19.830708,18.495745,0.019145,0.015268
1237665429175926990,226.07242,23.748168,0.150141,2.536162E-5,19.63529,18.618822,0.018596,0.011276
1237665442065088791,226.07195,23.618171,0.241583,4.719339E-5,20.422791,18.940048,0.024038,0.017205
1237665429175861414,225.99066,23.928451,0.093285,1.064714E-5,19.64192,18.884869,0.023454,0.013222
1237665429175861361,225.92006,23.864509,0.150196,2.300277E-5,19.424759,18.263678,0.023388,0.012324
1237665442065088777,226.05848,23.652601,0.23912,4.488082E-5,20.372246,18.925669,0.023543,0.015369
1237665429175926960,226.0355,23.783258,0.068879,1.125756E-5,20.172995,19.666508,0.021829,0.016731
1237665442065088704,226.0543,23.702387,0.11059,2.052829E-5,18.900602,17.95224,0.01488,0.012477
1237665428638990342,225.77502,23.601677,0.094514,1.7426E-5,18.61105,17.656874,0.017107,0.015952
1237665428638924889,225.66575,23.614936,0.06343,1.669036E-5,18.979031,17.205397,0.02075,0.042435
1237665442064957615,225.78241,23.619264,0.09397,2.38292E-5,19.578175,18.640615,0.017811,0.017517
1237665429175795901,225.79772,23.990824,0.059868,1.020081E-5,19.658749,19.085466,0.015816,0.016767
1237665442064957566,225.76247,23.724765,0.163096,2.263111E-5,19.262909,18.203279,0.016609,0.016777
1237665442064957573,225.78476,23.775435,0.180464,3.573396E-5,19.849268,18.645384,0.019194,0.017512
1237665428102185154,225.86225,23.094156,0.18862,4.755647E-5,20.145906,18.872274,0.027556,0.014572
1237665428102316235,226.11784,22.963558,0.181518,3.149822E-5,19.603092,18.454182,0.022055,0.012221
1237665428102185173,225.87175,23.061805,0.18967,3.789532E-5,20.285492,19.083572,0.034813,0.024769
1237665428639121432,226.03673,23.319952,0.083857,7.82734E-6,18.322395,17.636282,0.018837,9.946056E-3
1237665428102185209,225.89378,23.059307,0.188689,4.238156E-5,20.110918,18.88335,0.027074,0.014572
1237665428638990540,225.86458,23.447572,0.195122,4.428993E-5,20.351564,19.074907,0.038302,0.023142
1237665428102316210,226.09124,22.992211,0.090301,2.666795E-5,19.213966,18.317799,0.020853,0.012013
1237667783899938907,163.80338,22.050963,0.066697,1.271894E-5,17.610733,16.855677,0.013061,0.021215
1237667736647827551,163.91877,22.216592,0.067404,1.195634E-5,19.887205,18.872494,0.022606,0.026096
1237667783899938892,163.78098,22.072935,0.067132,2.413213E-5,19.7187,18.941542,0.017981,0.023108
1237667783900004450,163.95517,22.033474,0.06701,6.792217E-6,18.720785,18.436172,0.01913,0.02006
1237667536402382931,163.81812,22.2288,0.1869,1.424932E-5,19.385849,18.611713,0.028408,0.020872
1237667536402382976,163.91258,22.302739,0.18631,8.073236E-6,19.090057,18.391817,0.027889,0.020997
1237667736647762007,163.75896,22.2033,0.051022,1.691778E-5,19.485699,18.440683,0.030299,0.038361
1237667536402514070,164.16437,22.315725,0.07768,1.797304E-5,19.343401,18.430162,0.030266,0.025878
1237667783900135471,164.22645,22.224142,0.118728,2.244898E-5,19.165644,18.105061,0.017852,0.040963
1237667783900070067,164.18024,22.113434,0.089639,2.749028E-5,19.103304,18.298004,0.03274,0.01973
1237667783900070051,164.13077,22.164151,0.099271,1.442661E-5,19.497499,18.706652,0.033355,0.020169
1237667783900069925,164.14288,22.023583,0.088581,1.250948E-5,20.206116,19.733246,0.035836,0.024088
1237667536402514152,164.21778,22.349515,0.362434,8.676024E-5,21.579245,19.927179,0.058201,0.033559
1237667783900070081,164.20633,22.018327,0.089401,2.07847E-5,19.111282,18.158022,0.032783,0.019475
1237667783900004543,164.06116,22.141306,0.25081,4.831396E-5,20.549675,19.182739,0.028863,0.022911
1237667783900004512,164.0783,22.079306,0.091002,8.088422E-6,19.797609,19.234135,0.021874,0.021679
1237667736647893179,164.06678,22.230878,0.067524,1.611217E-5,18.549934,17.515686,0.023058,0.027243
1237667783900135493,164.28123,22.211466,0.119491,3.219532E-5,18.989971,17.947094,0.017556,0.040901
1237667736648024173,164.38792,22.276058,0.077547,1.293136E-5,19.485228,18.434664,0.017999,0.021604
1237667536402514111,164.2614,22.303601,0.067536,9.221448E-6,19.428318,18.759232,0.030572,0.027212
1237667536402514099,164.24349,22.302288,0.186505,3.800547E-5,19.94146,18.621145,0.031895,0.026232
1237667736113250408,169.59011,22.485339,0.032155,9.605182E-6,17.598156,17.279299,0.022622,0.014501
1237667736113250533,169.54391,22.593508,0.15964,4.020526E-5,19.856241,18.579033,0.025303,0.015203
1237667736113119375,169.23194,22.548694,0.021868,6.51609E-6,20.679783,20.36482,0.035318,0.031239
1237667736113250579,169.65094,22.473561,0.09261,2.466382E-5,19.136621,18.175806,0.023838,0.014537
1237667736113053800,169.07226,22.415967,0.144403,2.446662E-5,19.178274,18.088028,0.018287,0.015043
1237667736113250608,169.53933,22.475269,0.314086,9.565683E-5,21.247854,19.671988,0.041256,0.019485
1237667736113184836,169.49119,22.502991,0.025954,9.122145E-6,17.149673,16.244921,0.023914,0.015316
1237667736113184945,169.43379,22.482879,0.145109,2.688477E-5,19.381807,18.173777,0.027702,0.019013
1237667736113250398,169.58708,22.436706,0.032465,7.580682E-6,17.744484,17.552071,0.025797,0.019677
1237667736113119450,169.32612,22.53398,0.0305,7.766358E-6,20.731697,20.322462,0.033505,0.029342
1237667783365427316,169.68093,22.374936,0.138493,2.434689E-5,19.318251,18.279902,0.025404,0.031282
1237667736113184920,169.39556,22.49371,0.022135,1.309017E-5,19.850534,19.200563,0.027151,0.018465
1237667783365296252,169.34268,22.338475,0.032377,1.329439E-5,18.056828,17.277594,0.019743,0.017563
1237667783365296356,169.35135,22.259383,0.368131,9.325507E-5,21.884161,20.241518,0.080905,0.040163
1237667783365296314,169.38691,22.264173,0.166072,9.22435E-6,19.946907,19.62052,0.022947,0.021232
1237667735576183077,169.17357,22.024916,0.020866,1.310075E-5,20.832388,20.447765,0.035657,0.035739
1237667783365165198,169.01291,22.256105,0.389683,9.060394E-5,21.520231,19.814583,0.054428,0.030033
1237667735576117348,168.99529,22.051573,0.135659,2.517435E-5,19.203018,18.108475,0.025161,0.031693
1237667783365165839,169.10582,22.184281,0.459152,1.169407E-4,21.966976,20.330126,0.070456,0.033186
1237667783365296239,169.3229,22.232236,0.144734,3.413009E-5,19.794554,18.779968,0.040754,0.026
1237667735576182913,169.15927,22.050231,0.144257,3.022811E-5,19.756815,18.68541,0.028872,0.027153
1237667736112988263,168.99837,22.343921,0.176013,3.608023E-5,19.862679,18.642715,0.023246,0.021679
1237667783902363905,169.83864,22.727136,0.258641,4.469244E-5,20.38229,18.829863,0.031311,0.022117
1237667783902363964,169.81275,22.705252,0.094517,2.353998E-5,20.265959,19.611099,0.030651,0.025499
1237667783902429329,169.88112,22.644236,0.184019,2.0085E-5,19.591955,18.665457,0.027752,0.022478
1237667736113381608,169.96237,22.61567,0.260174,5.330698E-5,20.634312,19.13657,0.026114,0.016495
1237667736113316047,169.80554,22.496809,0.093013,1.047926E-5,20.195175,19.556114,0.029472,0.018468
1237667783902363887,169.76987,22.633276,0.088632,1.82374E-5,20.215179,19.600801,0.030495,0.025129
1237667783902429434,169.8979,22.700275,0.026008,5.351133E-5,20.664295,20.134323,0.035531,0.030548
1237667783902363741,169.86609,22.752943,0.042795,1.248348E-5,17.956078,17.076044,0.02473,0.020493
1237667783365558291,169.96386,22.387544,0.135314,2.544026E-5,19.11957,18.088371,0.033358,0.023944
1237667736113316042,169.7929,22.461817,0.092493,1.741876E-5,18.350613,17.470339,0.025195,0.013647
1237667736113381629,169.89916,22.437509,0.419518,9.878798E-5,21.68895,20.078001,0.050831,0.022831
1237667783902364156,169.76215,22.70483,0.412484,1.459833E-4,22.152765,20.286905,0.093484,0.038414
1237667783365492865,169.80944,22.385887,0.135138,3.555904E-5,19.580082,18.462387,0.025947,0.018286
1237667736113315884,169.70275,22.443624,0.032459,6.104259E-6,18.571072,18.184076,0.025386,0.014227
1237667736113316019,169.74786,22.468213,0.059762,1.080988E-5,19.63851,18.895622,0.027075,0.015581
1237667783365492843,169.78507,22.389902,0.021868,1.257868E-5,20.039452,19.555225,0.034989,0.02649
1237667735576445100,169.80151,22.180338,0.16371,3.037711E-5,19.763199,18.663546,0.024154,0.017506
1237667783365427290,169.64853,22.33569,0.165044,2.878259E-5,19.467537,18.206188,0.025735,0.031241
1237667735576445151,169.83265,22.209403,0.333741,1.961163E-5,20.323854,19.480881,0.027131,0.020067
1237665533327704329,226.86294,22.376142,0.180284,3.549058E-5,20.143827,18.870594,0.020418,0.014928
1237665428102709376,226.9315,22.586138,0.066157,1.066887E-5,20.383678,19.785913,0.030005,0.022268
1237665532790899130,226.88485,22.024433,0.416789,8.483158E-5,21.783596,20.009281,0.053503,0.020025
1237665428102578376,226.77041,22.6851,0.139529,2.942427E-5,20.005308,19.020767,0.022647,0.016526
1237665533327769793,226.9662,22.456607,0.167686,3.756855E-5,19.412241,18.340879,0.022069,0.015924
1237665533327704286,226.8186,22.437994,0.11803,2.678991E-5,19.584534,18.587172,0.01698,0.014251
1237665533327769772,226.94774,22.410884,0.043142,4.414059E-6,19.92207,20.031826,0.025516,0.027279
1237665440991740091,226.74575,22.625904,0.043268,7.020564E-6,19.104216,18.834036,0.01746,0.027347
1237665550505214086,226.98615,22.108878,0.180338,3.324313E-5,19.898741,18.546654,0.022223,0.017497
1237665428102643877,226.8716,22.660512,0.090153,1.492943E-5,19.635874,18.784054,0.021224,0.018907
1237665550505148612,226.85012,22.117805,0.345404,7.80133E-5,21.678726,19.708916,0.053571,0.019619
1237665532790899102,226.95015,22.044268,0.107975,1.518993E-5,18.158417,17.291424,0.018811,0.011283
1237665532790899089,226.92546,22.00161,0.211518,3.529678E-5,20.154362,18.917744,0.024001,0.014374
1237665440991740112,226.74,22.572959,0.07998,6.994034E-6,19.505413,18.852158,0.017941,0.017673
1237665532790834129,226.78341,22.051053,0.402302,9.945806E-5,21.989885,20.435699,0.061259,0.024421
1237665550505214170,226.95947,22.106569,0.268824,4.431994E-5,20.784544,19.175247,0.030446,0.018399
1237665550505148495,226.87868,22.119918,0.345411,7.404103E-5,21.557695,19.703794,0.143151,0.111478
1237665427565903964,226.95324,22.144357,0.096635,2.35265E-5,19.313078,18.455769,0.023421,0.014322
1237665533327835221,227.06937,22.303443,0.095355,1.221811E-5,19.52153,18.866533,0.027586,0.016954
1237665533327769648,226.99369,22.413658,0.069234,1.074664E-5,19.470516,18.931816,0.022404,0.017229
1237665533327769854,227.01986,22.3086,0.077269,2.734988E-5,19.650711,18.842274,0.023242,0.016725
1237665440991936618,227.15683,22.473399,0.079307,1.123892E-5,20.005955,19.483559,0.025922,0.018966
1237665428102709478,227.08135,22.634064,0.090201,1.138511E-5,19.856964,19.1677,0.026599,0.018474
1237665428102709467,227.04576,22.577849,0.090509,8.737194E-6,20.175419,19.417278,0.028337,0.019855
1237665533327769649,226.97242,22.405826,0.180029,2.294003E-5,20.349749,19.285246,0.033542,0.021169
1237665427565969472,227.18117,22.151291,0.07309,1.597133E-5,20.139235,19.518064,0.071832,0.13479
1237665567680496058,214.20508,23.326582,0.052139,7.507053E-6,19.390377,19.128254,0.019577,0.017057
1237665548352422115,213.88645,23.684569,0.062641,1.123709E-5,18.757576,18.087297,0.024789,0.015559
1237665530638303524,214.09879,23.482092,0.137569,2.069553E-5,19.387053,18.434681,0.022728,0.015526
1237665567680496048,214.18391,23.327012,0.13934,2.921762E-5,19.53825,18.491741,0.020051,0.015116
1237665567680495967,214.13328,23.318561,0.136096,3.216798E-5,19.351988,18.276611,0.019524,0.01478
1237665530638237846,214.00231,23.478108,0.234712,4.519171E-5,20.167263,18.648909,0.02395,0.014542
1237665567680430188,213.90303,23.420659,0.154719,1.347069E-5,20.211466,19.169275,0.020124,0.01692
1237665567680430241,213.97278,23.425673,0.081805,1.383664E-5,20.394814,19.521284,0.02288,0.018957
1237665567680495951,214.14345,23.402705,0.142732,2.049329E-5,19.495319,18.478102,0.019956,0.015138
1237665548352553231,214.12159,23.61219,0.460769,1.10021E-4,21.972914,20.261538,0.076779,0.025607
1237665548352422113,213.91382,23.809335,0.132943,2.480765E-5,19.522264,18.583164,0.026378,0.016258
1237665530638237832,213.99288,23.512273,0.071855,2.040429E-5,19.352526,18.49292,0.020083,0.014245
1237665567680495633,214.06355,23.38376,0.1321,2.362813E-5,20.220123,19.312037,0.023583,0.01761
1237665567680495974,214.14687,23.370635,0.068462,1.339784E-5,18.92441,18.186443,0.018576,0.014707
1237665548352553068,214.11555,23.793173,0.115982,1.723277E-5,18.50148,17.689539,0.023599,0.014054
1237665548352290960,213.54973,23.895842,0.255957,5.572767E-5,20.715487,19.296251,0.033395,0.020431
1237665531174846648,213.48456,23.945727,0.252532,5.923188E-5,21.083525,19.549011,0.082693,0.073702
1237665530638106833,213.61555,23.589085,0.133262,1.475852E-5,20.086819,18.814932,0.021966,0.014556
1237665567680233683,213.55253,23.492366,0.341317,6.510119E-5,21.378983,19.662165,0.113187,0.029458
1237665548352225430,213.31542,23.806309,0.060455,1.01391E-5,19.865318,19.431158,0.03261,0.017915
1237665567680299251,213.72949,23.419676,0.122075,1.916769E-5,18.759026,17.714413,0.011722,0.013701
1237665530638041244,213.60161,23.623525,0.071079,9.840564E-6,19.274973,18.663458,0.022835,0.016732
1237665530638041230,213.59605,23.644458,0.014731,4.932474E-6,18.950018,18.801279,0.022269,0.017041
1237665530637975765,213.36136,23.730527,0.115716,1.692732E-5,19.429651,18.527555,0.022593,0.018645
1237665567680495857,214.078,23.328935,0.138632,2.716784E-5,19.636675,18.55088,0.020414,0.015216
1237665530638041242,213.59047,23.582078,0.133909,9.317484E-6,19.727348,18.977072,0.024115,0.017508
1237665567680364560,213.74857,23.447163,0.122677,1.35081E-5,19.352844,18.47434,0.017098,0.022264
1237665530637975874,213.43554,23.683626,0.239906,4.755115E-5,20.834572,19.391836,0.032526,0.020774
1237665548352356439,213.65194,23.754013,0.253695,3.621318E-5,20.077635,18.652855,0.030958,0.020246
1237665428102840614,227.39647,22.536221,0.119336,2.852573E-5,19.691328,18.786978,0.018186,0.016243
1237665440992002179,227.38699,22.416457,0.077772,3.073062E-5,19.475105,18.628708,0.019585,0.014431
1237665428102906138,227.42329,22.533683,0.107007,1.603551E-5,20.650864,20.020727,0.02832,0.024106
1237665440992067693,227.39411,22.354508,0.077789,9.050145E-6,19.002123,18.484806,0.019469,0.01641
1237665428102906016,227.46883,22.540175,0.119418,2.076665E-5,18.677399,17.697508,0.016985,0.015959
1237665440992002203,227.3968,22.394264,0.070807,6.464866E-6,19.728498,19.509117,0.020437,0.018141
1237665428102840492,227.24143,22.500605,0.090483,7.58417E-6,18.896851,18.491179,0.025578,0.028931
1237665428102775049,227.25748,22.580628,0.090072,9.009668E-6,20.52911,20.024712,0.027341,0.023496
1237665440992002173,227.37184,22.403382,0.015877,4.93921E-6,18.459467,18.233358,0.016847,0.013631
1237665533327900837,227.27009,22.206516,0.092598,2.355209E-5,18.961645,18.041534,0.018303,0.011871
1237665533327966360,227.41357,22.259169,0.119644,1.840931E-5,18.930727,17.937548,0.019158,0.012525
1237665533327966327,227.38997,22.297399,0.097981,9.688762E-6,19.349781,18.778498,0.018407,0.012046
1237665533327835397,227.18989,22.338718,0.179933,4.112984E-5,20.656876,19.529724,0.033329,0.019088
1237665533327835298,227.1748,22.370349,0.071245,1.4419E-5,18.828856,17.963934,0.026392,0.015504
1237665428102840544,227.2942,22.485509,0.170306,1.94501E-5,19.795244,18.970037,0.018745,0.016712
1237665427566100680,227.44307,22.111899,0.081783,1.066255E-5,20.276367,19.732288,0.027261,0.02043
1237665427566035163,227.38842,22.126147,0.091361,8.279166E-6,19.773024,19.252594,0.023135,0.019144
1237665533327900881,227.37767,22.336452,0.038451,9.102265E-6,20.121849,19.830492,0.022517,0.018678
1237665428102971529,227.56337,22.398307,0.07834,7.303536E-6,19.527897,19.148703,0.023611,0.018844
1237665428103037052,227.79159,22.44183,0.065288,1.020523E-5,19.77725,19.217997,0.02814,0.017042
