posx/ posy/ cuentas_g/ magnitud_g/ cielo_g/ cuentas_r/ magnitud_r/ cielo_r/ G-R/ 
169	129	0.384	26.04	0.013	1.802	24.361	0.021	1.679
136	90	0.303	26.295	0.013	0.457	25.851	0.021	0.444
137	107	0.154	27.029	0.013	0.127	27.241	0.021	-0.212
182	97	0.78	25.27	0.013	0.915	25.096	0.021	0.174
228	94	12.643	22.245	0.013	49.979	20.753	0.021	1.492
240	133	49.175	20.771	0.013	56.479	20.62	0.021	0.151
208	122	2.803	23.881	0.013	37.354	21.069	0.021	2.812
197	90	78.112	20.268	0.013	37.979	21.051	0.021	-0.783
275	92	1.731	24.404	0.013	2.354	24.07	0.021	0.334
249	138	6.479	22.971	0.013	30.104	21.303	0.021	1.668
281	105	0.884	25.134	0.013	3.722	23.573	0.021	1.561
301	115	0.206	26.714	0.013	0.953	25.052	0.021	1.662
261	104	0.28	26.384	0.013	1.89	24.309	0.021	2.075
323	117	0.487	25.781	0.013	1.931	24.286	0.021	1.495
320	104	0.144	27.105	0.013	0.55	25.65	0.021	1.455
180	140	0.134	27.186	0.013	0.221	26.641	0.021	0.545
190	142	0.05	28.248	0.013	0.196	26.769	0.021	1.479
89	122	0.158	27.005	0.013	2.085	24.202	0.021	2.803
130	69	3.339	23.691	0.013	18.198	21.85	0.021	1.841
76	70	0.376	26.061	0.013	0.618	25.522	0.021	0.539
64	18	14.362	22.107	0.013	18.792	21.815	0.021	0.292
29	44	1.786	24.37	0.013	11.011	22.395	0.021	1.975
74	27	0.544	25.662	0.013	2.647	23.943	0.021	1.719
79	55	20.112	21.741	0.013	25.167	21.498	0.021	0.243
106	13	0.73	25.341	0.013	3.39	23.675	0.021	1.666
147	32	0.47	25.82	0.013	3.761	23.562	0.021	2.258
92	36	3.995	23.496	0.013	12.183	22.286	0.021	1.21
128	23	0.297	26.319	0.013	1.839	24.339	0.021	1.98
161	46	0.099	27.513	0.013	0.496	25.761	0.021	1.752
184	44	0.38	26.05	0.013	1.101	24.896	0.021	1.154
323	72	1.026	24.972	0.013	5.659	23.118	0.021	1.854
243	45	0.349	26.143	0.013	1.886	24.311	0.021	1.832
352	52	21.206	21.684	0.013	35.229	21.133	0.021	0.551
267	27	1.089	24.908	0.013	4.94	23.266	0.021	1.642
316	15	0.818	25.218	0.013	6.589	22.953	0.021	2.265
256	18	0.182	26.849	0.013	0.246	26.524	0.021	0.325
355	122	0.995	25.006	0.013	4.245	23.43	0.021	1.576
418	142	0.329	26.206	0.013	2.417	24.042	0.021	2.164
424	137	0.662	25.448	0.013	2.144	24.172	0.021	1.276
371	80	0.752	25.31	0.013	3.187	23.742	0.021	1.568
407	92	0.591	25.572	0.013	0.587	25.579	0.021	-0.007
423	83	0.884	25.134	0.013	3.276	23.712	0.021	1.422
470	108	0.111	27.383	0.013	0.096	27.545	0.021	-0.162
410	16	0.947	25.059	0.013	2.308	24.092	0.021	0.967
385	32	0.904	25.109	0.013	4.12	23.463	0.021	1.646
420	30	0.56	25.629	0.013	2.894	23.846	0.021	1.783
462	42	0.165	26.954	0.013	0.315	26.254	0.021	0.7
438	36	0.848	25.178	0.013	4.065	23.477	0.021	1.701
